Unnamed: 0,Brand,Year,months,days,Qty,Rate,Amount
3729,17,2018,12,20,70,2460.0,172200.0
3730,76,2018,12,20,150,1540.0,231000.0
3731,48,2018,12,20,70,2460.0,172200.0
3732,8,2018,12,20,30,2900.0,87000.0
3733,42,2018,12,20,25,3550.0,88750.0
3734,48,2018,12,20,14,2460.0,34440.0
3735,76,2018,12,20,30,1540.0,46200.0
3736,57,2018,12,20,5,3350.0,16750.0
3737,59,2018,12,20,16,2050.0,32800.0
3738,74,2018,12,20,20,1840.0,36800.0
3739,53,2018,12,20,50,1800.0,90000.0
3740,74,2018,12,20,50,1840.0,92000.0
3741,48,2018,12,20,35,2460.0,86100.0
3742,57,2018,12,20,25,3350.0,83750.0
3743,8,2018,12,20,30,2900.0,87000.0
3744,76,2018,12,20,100,1540.0,154000.0
3745,76,2018,12,20,50,1540.0,77000.0
3746,74,2018,12,20,50,1840.0,92000.0
3747,59,2018,12,20,40,2050.0,82000.0
3748,17,2018,12,20,35,2460.0,86100.0
3749,76,2018,12,20,70,1540.0,107800.0
3750,53,2018,12,20,80,1800.0,144000.0
3751,74,2018,12,20,80,1840.0,147200.0
3752,59,2018,12,20,56,2050.0,114800.0
3753,17,2018,12,20,49,2460.0,120540.0
3754,11,2018,12,20,36,2950.0,106200.0
3755,10,2018,12,20,49,2460.0,120540.0
3756,48,2018,12,20,35,2460.0,86100.0
3757,76,2018,12,20,20,1540.0,30800.0
3758,76,2018,12,20,10,1540.0,15400.0
3759,74,2018,12,20,20,1840.0,36800.0
3760,59,2018,12,20,16,2050.0,32800.0
3761,57,2018,12,20,10,3350.0,33500.0
3762,43,2018,12,20,4,4400.0,17600.0
3763,8,2018,12,20,6,2900.0,17400.0
3764,59,2018,12,20,8,2050.0,16400.0
3765,42,2018,12,20,5,3550.0,17750.0
3766,57,2018,12,20,25,3350.0,83750.0
3767,48,2018,12,20,14,2460.0,34440.0
3768,76,2018,12,20,30,1540.0,46200.0
3769,8,2018,12,20,6,2900.0,17400.0
3770,22,2018,12,20,5,3400.0,17000.0
3771,76,2018,12,20,50,1540.0,77000.0
3772,74,2018,12,20,50,1840.0,92000.0
3773,59,2018,12,20,40,2050.0,82000.0
3774,17,2018,12,20,35,2460.0,86100.0
3775,76,2018,12,20,50,1540.0,77000.0
3776,74,2018,12,20,50,1840.0,92000.0
3777,76,2018,12,20,50,1540.0,77000.0
3778,57,2018,12,20,15,3350.0,50250.0
3779,8,2018,12,20,12,2900.0,34800.0
3780,76,2018,12,20,50,1540.0,77000.0
3781,53,2018,12,20,50,1800.0,90000.0
3782,11,2018,12,20,6,2950.0,17700.0
3783,22,2018,12,20,5,3400.0,17000.0
3784,74,2018,12,20,30,1840.0,55200.0
3785,76,2018,12,20,30,1540.0,46200.0
3786,59,2018,12,20,16,2050.0,32800.0
3787,48,2018,12,20,14,2460.0,34440.0
3788,74,2018,12,20,10,1840.0,18400.0
3789,59,2018,12,20,8,2050.0,16400.0
3790,76,2018,12,20,10,1550.0,15500.0
3791,55,2018,12,20,80,2050.0,164000.0
3792,27,2018,12,20,100,1560.0,156000.0
3793,76,2018,12,20,100,1540.0,154000.0
3794,53,2018,12,20,100,1840.0,184000.0
3795,48,2018,12,20,35,2460.0,86100.0
3796,46,2018,12,20,35,2460.0,86100.0
3797,11,2018,12,20,24,2950.0,70800.0
3798,22,2018,12,20,15,3400.0,51000.0
3799,42,2018,12,20,15,3550.0,53250.0
3800,59,2018,12,20,40,2050.0,82000.0
3801,11,2018,12,20,18,2950.0,53100.0
3802,57,2018,12,20,25,3350.0,83750.0
3803,74,2018,12,20,100,1840.0,184000.0
3804,76,2018,12,20,50,1540.0,77000.0
3805,48,2018,12,20,35,2460.0,86100.0
3806,17,2018,12,20,35,2460.0,86100.0
3807,46,2018,12,20,35,2460.0,86100.0
3808,10,2018,12,20,35,2460.0,86100.0
3809,8,2018,12,20,12,2900.0,34800.0
3810,76,2018,12,20,300,1540.0,462000.0
3811,74,2018,12,20,150,1840.0,276000.0
3812,53,2018,12,20,150,1800.0,270000.0
3813,55,2018,12,20,160,2050.0,328000.0
3814,46,2018,12,20,105,2460.0,258300.0
3815,17,2018,12,20,105,2460.0,258300.0
3816,48,2018,12,20,105,2460.0,258300.0
3817,57,2018,12,20,25,3350.0,83750.0
3818,52,2018,12,20,25,3950.0,98750.0
3819,55,2018,12,22,40,2050.0,82000.0
3820,27,2018,12,22,50,1560.0,78000.0
3821,27,2018,12,22,50,1560.0,78000.0
3822,48,2018,12,22,35,2460.0,86100.0
3823,55,2018,12,22,40,2050.0,82000.0
3824,27,2018,12,22,50,1560.0,78000.0
3825,55,2018,12,22,40,2050.0,82000.0
3826,27,2018,12,22,50,1560.0,78000.0
3827,55,2018,12,22,40,2050.0,82000.0
3828,27,2018,12,22,100,1560.0,156000.0
3829,55,2018,12,22,80,2050.0,164000.0
3830,48,2018,12,22,7,2460.0,17220.0
3831,55,2018,12,22,8,2050.0,16400.0
3832,27,2018,12,22,10,1560.0,15600.0
3833,8,2018,12,22,24,2900.0,69600.0
3834,19,2018,12,22,20,2070.0,41400.0
3835,8,2018,12,22,24,2900.0,69600.0
3836,27,2018,12,22,50,1560.0,78000.0
3837,48,2018,12,22,7,2460.0,17220.0
3838,19,2018,12,22,20,2070.0,41400.0
3839,76,2018,12,22,30,1540.0,46200.0
3840,27,2018,12,22,30,1560.0,46800.0
3841,74,2018,12,22,50,1840.0,92000.0
3842,55,2018,12,22,40,2050.0,82000.0
3843,27,2018,12,22,50,1560.0,78000.0
3844,27,2018,12,22,20,1560.0,31200.0
3845,48,2018,12,22,14,2460.0,34440.0
3846,55,2018,12,22,8,2050.0,16400.0
3847,46,2018,12,22,7,2460.0,17220.0
3848,46,2018,12,22,7,2460.0,17220.0
3849,17,2018,12,22,7,2460.0,17220.0
3850,76,2018,12,22,10,1540.0,15400.0
3851,27,2018,12,22,10,1560.0,15600.0
3852,57,2018,12,22,25,3350.0,83750.0
3853,10,2018,12,22,14,2460.0,34440.0
3854,46,2018,12,22,14,2460.0,34440.0
3855,27,2018,12,22,20,1560.0,31200.0
3856,48,2018,12,22,7,2460.0,17220.0
3857,57,2018,12,22,5,3350.0,16750.0
3858,46,2018,12,22,14,2460.0,34440.0
3859,55,2018,12,22,40,2050.0,82000.0
3860,27,2018,12,22,50,1560.0,78000.0
3861,48,2018,12,22,35,2460.0,86100.0
3862,17,2018,12,22,35,2460.0,86100.0
3863,74,2018,12,22,50,1840.0,92000.0
3864,27,2018,12,22,10,1560.0,15600.0
3865,76,2018,12,22,10,1540.0,15400.0
3866,76,2018,12,22,40,1550.0,62000.0
3867,53,2018,12,22,200,1800.0,360000.0
3868,57,2018,12,22,75,3350.0,251250.0
3869,17,2018,12,22,175,2460.0,430500.0
3870,55,2018,12,22,200,2050.0,410000.0
3871,59,2018,12,22,200,2050.0,410000.0
3872,8,2018,12,22,60,2900.0,174000.0
3873,43,2018,12,22,40,4400.0,176000.0
3874,27,2018,12,23,14,2480.0,34720.0
3875,27,2018,12,23,30,1560.0,46800.0
3876,55,2018,12,23,8,2050.0,16400.0
3877,59,2018,12,23,8,2050.0,16400.0
3878,27,2018,12,23,20,1560.0,31200.0
3879,10,2018,12,23,21,2460.0,51660.0
3880,48,2018,12,23,21,2460.0,51660.0
3881,17,2018,12,23,21,2460.0,51660.0
3882,46,2018,12,23,21,2460.0,51660.0
3883,76,2018,12,23,10,1540.0,15400.0
3884,27,2018,12,23,20,1560.0,31200.0
3885,27,2018,12,23,30,1560.0,46800.0
3886,8,2018,12,23,12,2900.0,34800.0
3887,76,2018,12,23,20,1540.0,30800.0
3888,27,2018,12,23,10,1560.0,15600.0
3889,22,2018,12,23,5,3400.0,17000.0
3890,43,2018,12,23,4,4400.0,17600.0
3891,10,2018,12,23,7,2460.0,17220.0
3892,46,2018,12,23,7,2460.0,17220.0
3893,10,2018,12,23,7,2480.0,17360.0
3894,53,2018,12,23,10,1840.0,18400.0
3895,76,2018,12,23,30,1540.0,46200.0
3896,57,2018,12,23,15,3350.0,50250.0
3897,43,2018,12,23,12,4400.0,52800.0
3898,48,2018,12,23,21,2460.0,51660.0
3899,74,2018,12,23,30,1840.0,55200.0
3900,76,2018,12,23,180,1540.0,277200.0
3901,40,2018,12,23,100,1840.0,184000.0
3902,53,2018,12,23,200,1800.0,360000.0
3903,74,2018,12,23,200,1840.0,368000.0
3904,55,2018,12,23,160,2050.0,328000.0
3905,59,2018,12,23,80,2050.0,164000.0
3906,48,2018,12,23,140,2460.0,344400.0
3907,42,2018,12,23,25,3550.0,88750.0
3908,43,2018,12,23,40,4400.0,176000.0
3909,40,2018,12,24,40,1840.0,73600.0
3910,4,2018,12,24,12,2850.0,34200.0
3911,63,2018,12,24,21,2200.0,46200.0
3912,27,2018,12,24,30,1560.0,46800.0
3913,4,2018,12,24,18,2850.0,51300.0
3914,40,2018,12,24,10,1840.0,18400.0
3915,63,2018,12,24,21,2200.0,46200.0
3916,41,2018,12,24,14,2500.0,35000.0
3917,27,2018,12,24,40,1560.0,62400.0
3918,40,2018,12,24,30,1840.0,55200.0
3919,4,2018,12,24,18,2850.0,51300.0
3920,41,2018,12,24,14,2500.0,35000.0
3921,63,2018,12,24,21,2200.0,46200.0
3922,40,2018,12,24,50,1840.0,92000.0
3923,63,2018,12,24,35,2200.0,77000.0
3924,41,2018,12,24,14,2500.0,35000.0
3925,40,2018,12,24,10,1840.0,18400.0
3926,63,2018,12,24,7,2200.0,15400.0
3927,27,2018,12,24,10,1560.0,15600.0
3928,22,2018,12,24,5,3400.0,17000.0
3929,46,2018,12,24,7,2460.0,17220.0
3930,57,2018,12,24,5,3350.0,16750.0
3931,11,2018,12,24,6,2950.0,17700.0
3932,41,2018,12,24,7,2500.0,17500.0
3933,57,2018,12,24,5,3350.0,16750.0
3934,57,2018,12,24,25,3350.0,83750.0
3935,76,2018,12,24,20,1540.0,30800.0
3936,55,2018,12,24,24,2050.0,49200.0
3937,59,2018,12,24,24,2050.0,49200.0
3938,48,2018,12,24,14,2460.0,34440.0
3939,40,2018,12,24,50,1840.0,92000.0
3940,63,2018,12,24,21,2200.0,46200.0
3941,41,2018,12,24,21,2500.0,52500.0
3942,17,2018,12,24,28,2460.0,68880.0
3943,48,2018,12,24,21,2460.0,51660.0
3944,46,2018,12,24,35,2460.0,86100.0
3945,48,2018,12,24,21,2460.0,51660.0
3946,17,2018,12,24,14,2460.0,34440.0
3947,76,2018,12,24,30,1540.0,46200.0
3948,74,2018,12,24,30,1840.0,55200.0
3949,55,2018,12,24,16,2050.0,32800.0
3950,48,2018,12,24,14,2460.0,34440.0
3951,63,2018,12,24,21,2200.0,46200.0
3952,40,2018,12,24,20,1840.0,36800.0
3953,27,2018,12,24,10,1560.0,15600.0
3954,39,2018,12,24,30,1840.0,55200.0
3955,40,2018,12,24,90,1840.0,165600.0
3956,59,2018,12,24,8,2050.0,16400.0
3957,53,2018,12,24,10,1840.0,18400.0
3958,10,2018,12,24,7,2460.0,17220.0
3959,40,2018,12,24,50,1840.0,92000.0
3960,63,2018,12,24,35,2200.0,77000.0
3961,17,2018,12,24,21,2460.0,51660.0
3962,55,2018,12,24,24,2050.0,49200.0
3963,40,2018,12,24,20,1840.0,36800.0
3964,27,2018,12,24,20,1560.0,31200.0
3965,41,2018,12,24,14,2500.0,35000.0
3966,63,2018,12,24,21,2200.0,46200.0
3967,40,2018,12,24,30,1840.0,55200.0
3968,27,2018,12,24,20,1560.0,31200.0
3969,53,2018,12,24,30,1840.0,55200.0
3970,55,2018,12,24,40,2050.0,82000.0
3971,40,2018,12,24,20,1840.0,36800.0
3972,40,2018,12,24,10,1840.0,18400.0
3973,74,2018,12,24,10,1840.0,18400.0
3974,27,2018,12,24,10,1560.0,15600.0
3975,57,2018,12,25,5,3350.0,16750.0
3976,4,2018,12,25,6,2850.0,17100.0
3977,41,2018,12,25,14,2500.0,35000.0
3978,40,2018,12,25,10,1840.0,18400.0
3979,27,2018,12,25,10,1560.0,15600.0
3980,63,2018,12,25,7,2200.0,15400.0
3981,27,2018,12,25,10,1560.0,15600.0
3982,63,2018,12,25,7,2200.0,15400.0
3983,76,2018,12,25,40,1540.0,61600.0
3984,41,2018,12,25,35,2500.0,87500.0
3985,74,2018,12,25,50,1840.0,92000.0
3986,24,2018,12,25,15,3400.0,51000.0
3987,43,2018,12,25,12,4400.0,52800.0
3988,40,2018,12,25,30,1840.0,55200.0
3989,76,2018,12,25,30,1540.0,46200.0
3990,74,2018,12,25,30,1840.0,55200.0
3991,48,2018,12,25,21,2460.0,51660.0
3992,76,2018,12,25,30,1540.0,46200.0
3993,40,2018,12,25,30,1840.0,55200.0
3994,52,2018,12,25,15,3950.0,59250.0
3995,24,2018,12,25,15,3400.0,51000.0
3996,74,2018,12,25,30,1840.0,55200.0
3997,55,2018,12,25,24,2050.0,49200.0
3998,48,2018,12,25,14,2460.0,34440.0
3999,53,2018,12,25,50,1800.0,90000.0
4000,74,2018,12,25,50,1840.0,92000.0
4001,74,2018,12,25,100,1840.0,184000.0
4002,8,2018,12,25,30,2900.0,87000.0
4003,76,2018,12,25,50,1540.0,77000.0
4004,40,2018,12,25,50,1840.0,92000.0
4005,24,2018,12,25,15,3400.0,51000.0
4006,43,2018,12,25,12,4400.0,52800.0
4007,8,2018,12,25,12,2900.0,34800.0
4008,52,2018,12,25,10,3950.0,39500.0
4009,46,2018,12,25,7,2460.0,17220.0
4010,53,2018,12,25,10,1840.0,18400.0
4011,74,2018,12,25,10,1840.0,18400.0
4012,40,2018,12,26,30,1840.0,55200.0
4013,27,2018,12,26,20,1560.0,31200.0
4014,27,2018,12,26,20,1560.0,31200.0
4015,40,2018,12,26,20,1840.0,36800.0
4016,74,2018,12,26,10,1840.0,18400.0
4017,43,2018,12,26,4,4400.0,17600.0
4018,52,2018,12,26,5,3950.0,19750.0
4019,17,2018,12,26,7,2460.0,17220.0
4020,53,2018,12,26,40,1800.0,72000.0
4021,40,2018,12,26,40,1840.0,73600.0
4022,46,2018,12,26,28,2460.0,68880.0
4023,24,2018,12,26,15,3400.0,51000.0
4024,43,2018,12,26,12,4400.0,52800.0
4025,52,2018,12,26,10,3950.0,39500.0
4026,57,2018,12,26,25,3350.0,83750.0
4027,53,2018,12,26,50,1800.0,90000.0
4028,11,2018,12,26,30,2950.0,88500.0
4029,43,2018,12,26,4,4400.0,17600.0
4030,52,2018,12,26,10,3950.0,39500.0
4031,11,2018,12,26,12,2950.0,35400.0
4032,17,2018,12,26,14,2460.0,34440.0
4033,48,2018,12,26,14,2460.0,34440.0
4034,10,2018,12,26,7,2460.0,17220.0
4035,27,2018,12,26,20,1560.0,31200.0
4036,59,2018,12,26,16,2050.0,32800.0
4037,74,2018,12,26,30,1840.0,55200.0
4038,27,2018,12,27,20,1560.0,31200.0
4039,48,2018,12,27,14,2460.0,34440.0
4040,40,2018,12,27,10,1840.0,18400.0
4041,63,2018,12,27,7,2200.0,15400.0
4042,17,2018,12,27,7,2460.0,17220.0
4043,4,2018,12,27,6,2850.0,17100.0
4044,53,2018,12,27,100,1800.0,180000.0
4045,43,2018,12,27,12,4400.0,52800.0
4046,24,2018,12,27,10,3400.0,34000.0
4047,27,2019,1,1,50,1560.0,78000.0
4048,74,2019,1,1,50,1840.0,92000.0
4049,59,2019,1,1,40,2050.0,82000.0
4050,48,2019,1,1,35,2460.0,86100.0
4051,40,2019,1,1,30,1840.0,55200.0
4052,17,2019,1,1,14,2460.0,34440.0
4053,46,2019,1,1,7,2460.0,17220.0
4054,57,2019,1,1,5,3350.0,16750.0
4055,40,2019,1,1,20,1840.0,36800.0
4056,53,2019,1,1,20,1800.0,36000.0
4057,55,2019,1,1,16,2050.0,32800.0
4058,57,2019,1,1,10,3350.0,33500.0
4059,42,2019,1,1,10,3550.0,35500.0
4060,27,2019,1,1,20,1560.0,31200.0
4061,55,2019,1,1,16,2050.0,32800.0
4062,74,2019,1,1,20,1840.0,36800.0
4063,57,2019,1,1,10,3350.0,33500.0
4064,24,2019,1,1,10,3400.0,34000.0
4065,17,2019,1,1,21,2460.0,51660.0
4066,48,2019,1,1,14,2460.0,34440.0
4067,63,2019,1,1,14,2200.0,30800.0
4068,55,2019,1,1,24,2050.0,49200.0
4069,27,2019,1,1,10,1560.0,15600.0
4070,46,2019,1,1,7,2460.0,17220.0
4071,4,2019,1,1,12,2850.0,34200.0
4072,48,2019,1,1,14,2460.0,34440.0
4073,59,2019,1,1,16,2050.0,32800.0
4074,74,2019,1,1,20,1840.0,36800.0
4075,63,2019,1,1,14,2200.0,30800.0
4076,24,2019,1,1,1,3400.0,3400.0
4077,23,2019,1,1,1,3550.0,3550.0
4078,74,2019,1,1,10,1840.0,18400.0
4079,74,2019,1,1,50,1840.0,92000.0
4080,27,2019,1,1,150,1560.0,234000.0
4081,42,2019,1,1,50,3550.0,177500.0
4082,57,2019,1,1,75,3350.0,251250.0
4083,53,2019,1,1,100,1800.0,180000.0
4084,74,2019,1,1,200,1840.0,368000.0
4085,59,2019,1,1,112,2050.0,229600.0
4086,17,2019,1,1,105,2460.0,258300.0
4087,4,2019,1,1,60,2850.0,171000.0
4088,41,2019,1,1,70,2500.0,175000.0
4089,43,2019,1,1,40,4400.0,176000.0
4090,18,2019,1,1,20,4400.0,88000.0
4091,27,2019,1,1,100,1560.0,156000.0
4092,17,2019,1,1,70,2460.0,172200.0
4093,8,2019,1,1,30,2900.0,87000.0
4094,40,2019,1,1,50,1840.0,92000.0
4095,43,2019,1,1,20,4400.0,88000.0
4096,63,2019,1,1,35,2200.0,77000.0
4097,41,2019,1,1,35,2500.0,87500.0
4098,11,2019,1,1,30,2950.0,88500.0
4099,24,2019,1,1,25,3400.0,85000.0
4100,59,2019,1,1,40,2050.0,82000.0
4101,74,2019,1,1,140,1840.0,257600.0
4102,74,2019,1,1,10,1840.0,18400.0
4103,55,2019,1,1,80,2050.0,164000.0
4104,57,2019,1,1,50,3350.0,167500.0
4105,4,2019,1,1,60,2850.0,171000.0
4106,52,2019,1,1,25,3950.0,98750.0
4107,10,2019,1,1,70,2460.0,172200.0
4108,42,2019,1,1,50,3550.0,177500.0
4109,18,2019,1,2,4,4400.0,17600.0
4110,74,2019,1,2,30,1840.0,55200.0
4111,59,2019,1,2,16,2050.0,32800.0
4112,41,2019,1,2,14,2500.0,35000.0
4113,4,2019,1,2,12,2850.0,34200.0
4114,74,2019,1,2,50,1840.0,92000.0
4115,59,2019,1,2,24,2050.0,49200.0
4116,41,2019,1,2,7,2500.0,17500.0
4117,63,2019,1,2,7,2200.0,15400.0
4118,43,2019,1,2,8,4400.0,35200.0
4119,57,2019,1,2,20,3350.0,67000.0
4120,57,2019,1,2,5,3350.0,16750.0
4121,42,2019,1,2,5,3550.0,17750.0
4122,24,2019,1,2,5,3400.0,17000.0
4123,4,2019,1,2,6,2850.0,17100.0
4124,74,2019,1,2,50,1840.0,92000.0
4125,27,2019,1,2,50,1560.0,78000.0
4126,17,2019,1,2,35,2460.0,86100.0
4127,59,2019,1,2,8,2050.0,16400.0
4128,55,2019,1,2,8,2050.0,16400.0
4129,57,2019,1,2,15,3350.0,50250.0
4130,42,2019,1,2,15,3550.0,53250.0
4131,17,2019,1,2,21,2460.0,51660.0
4132,8,2019,1,2,12,2900.0,34800.0
4133,63,2019,1,2,7,2200.0,15400.0
4134,27,2019,1,2,20,1560.0,31200.0
4135,55,2019,1,2,8,2050.0,16400.0
4136,11,2019,1,2,6,2950.0,17700.0
4137,24,2019,1,2,5,3400.0,17000.0
4138,66,2019,1,2,48,520.0,24960.0
4139,40,2019,1,3,20,1840.0,36800.0
4140,48,2019,1,3,7,2460.0,17220.0
4141,41,2019,1,3,7,2500.0,17500.0
4142,27,2019,1,3,50,1560.0,78000.0
4143,55,2019,1,3,40,2050.0,82000.0
4144,17,2019,1,3,35,2460.0,86100.0
4145,57,2019,1,3,5,3350.0,16750.0
4146,27,2019,1,3,100,1560.0,156000.0
4147,74,2019,1,3,50,1840.0,92000.0
4148,27,2019,1,3,50,1560.0,78000.0
4149,40,2019,1,3,10,1840.0,18400.0
4150,59,2019,1,3,8,2050.0,16400.0
4151,46,2019,1,3,7,2460.0,17220.0
4152,48,2019,1,3,7,2460.0,17220.0
4153,59,2019,1,3,16,2050.0,32800.0
4154,27,2019,1,3,100,1560.0,156000.0
4155,43,2019,1,3,20,4400.0,88000.0
4156,42,2019,1,3,25,3550.0,88750.0
4157,24,2019,1,3,10,3400.0,34000.0
4158,24,2019,1,3,1,3400.0,3400.0
4159,74,2019,1,3,200,1840.0,368000.0
4160,53,2019,1,3,100,1800.0,180000.0
4161,59,2019,1,3,80,2050.0,164000.0
4162,55,2019,1,3,80,2050.0,164000.0
4163,10,2019,1,3,140,2460.0,344400.0
4164,24,2019,1,3,89,3400.0,302600.0
4165,57,2019,1,3,50,3350.0,167500.0
4166,4,2019,1,3,60,2850.0,171000.0
4167,63,2019,1,5,7,2200.0,15400.0
4168,63,2019,1,5,14,2200.0,30800.0
4169,24,2019,1,6,5,3400.0,17000.0
4170,11,2019,1,6,6,2950.0,17700.0
4171,57,2019,1,6,5,3350.0,16750.0
4172,8,2019,1,6,6,2900.0,17400.0
4173,27,2019,1,6,10,1560.0,15600.0
4174,69,2019,1,6,10,2050.0,20500.0
4175,74,2019,1,6,10,1840.0,18400.0
4176,41,2019,1,6,21,2500.0,52500.0
4177,4,2019,1,6,12,2850.0,34200.0
4178,10,2019,1,6,14,2460.0,34440.0
4179,11,2019,1,6,12,2950.0,35400.0
4180,57,2019,1,6,15,3350.0,50250.0
4181,42,2019,1,6,10,3550.0,35500.0
4182,43,2019,1,6,8,4400.0,35200.0
4183,59,2019,1,6,24,2050.0,49200.0
4184,27,2019,1,6,10,1560.0,15600.0
4185,27,2019,1,6,100,1560.0,156000.0
4186,74,2019,1,6,100,1840.0,184000.0
4187,40,2019,1,6,100,1840.0,184000.0
4188,10,2019,1,6,70,2460.0,172200.0
4189,27,2019,1,6,20,1560.0,31200.0
4190,74,2019,1,6,20,1840.0,36800.0
4191,59,2019,1,6,16,2050.0,32800.0
4192,10,2019,1,6,14,2460.0,34440.0
4193,4,2019,1,6,12,2850.0,34200.0
4194,11,2019,1,6,12,2950.0,35400.0
4195,24,2019,1,6,10,3400.0,34000.0
4196,42,2019,1,6,5,3550.0,17750.0
4197,27,2019,1,6,100,1560.0,156000.0
4198,42,2019,1,6,10,3550.0,35500.0
4199,52,2019,1,6,15,3950.0,59250.0
4200,63,2019,1,6,14,2200.0,30800.0
4201,41,2019,1,6,14,2500.0,35000.0
4202,43,2019,1,6,4,4400.0,17600.0
4203,8,2019,1,6,12,2900.0,34800.0
4204,57,2019,1,6,5,3350.0,16750.0
4205,11,2019,1,6,12,2950.0,35400.0
4206,4,2019,1,6,6,2850.0,17100.0
4207,41,2019,1,6,7,2500.0,17500.0
4208,63,2019,1,6,7,2200.0,15400.0
4209,43,2019,1,6,4,4400.0,17600.0
4210,24,2019,1,6,5,3350.0,16750.0
4211,59,2019,1,6,8,2050.0,16400.0
4212,63,2019,1,6,7,2200.0,15400.0
4213,53,2019,1,6,10,1840.0,18400.0
4214,40,2019,1,6,10,1840.0,18400.0
4215,40,2019,1,6,20,1840.0,36800.0
4216,40,2019,1,6,20,1840.0,36800.0
4217,27,2019,1,6,10,1560.0,15600.0
4218,27,2019,1,7,30,1560.0,46800.0
4219,40,2019,1,7,10,1840.0,18400.0
4220,63,2019,1,7,7,2200.0,15400.0
4221,43,2019,1,7,4,4400.0,17600.0
4222,42,2019,1,7,5,3550.0,17750.0
4223,52,2019,1,7,5,3900.0,19500.0
4224,17,2019,1,7,7,2460.0,17220.0
4225,10,2019,1,7,7,2460.0,17220.0
4226,46,2019,1,7,7,2460.0,17220.0
4227,57,2019,1,7,5,3350.0,16750.0
4228,27,2019,1,7,20,1560.0,31200.0
4229,40,2019,1,7,20,1840.0,36800.0
4230,59,2019,1,7,24,2050.0,49200.0
4231,17,2019,1,7,21,2460.0,51660.0
4232,4,2019,1,7,12,2850.0,34200.0
4233,10,2019,1,7,21,2460.0,51660.0
4234,53,2019,1,7,30,1800.0,54000.0
4235,11,2019,1,7,12,2950.0,35400.0
4236,17,2019,1,7,70,2460.0,172200.0
4237,10,2019,1,8,14,2460.0,34440.0
4238,17,2019,1,8,14,2460.0,34440.0
4239,55,2019,1,8,24,2050.0,49200.0
4240,47,2019,1,8,20,1840.0,36800.0
4241,48,2019,1,8,21,2460.0,51660.0
4242,27,2019,1,8,30,1560.0,46800.0
4243,63,2019,1,8,7,2200.0,15400.0
4244,48,2019,1,8,7,2460.0,17220.0
4245,17,2019,1,8,7,2460.0,17220.0
4246,41,2019,1,8,7,2500.0,17500.0
4247,63,2019,1,8,14,2200.0,30800.0
4248,59,2019,1,8,8,2050.0,16400.0
4249,27,2019,1,8,150,1560.0,234000.0
4250,53,2019,1,8,50,1800.0,90000.0
4251,74,2019,1,8,150,1840.0,276000.0
4252,27,2019,1,8,20,1560.0,31200.0
4253,41,2019,1,8,35,2500.0,87500.0
4254,27,2019,1,8,50,1560.0,78000.0
4255,53,2019,1,8,50,1800.0,90000.0
4256,74,2019,1,8,50,1840.0,92000.0
4257,66,2019,1,8,120,520.0,62400.0
4258,27,2019,1,8,20,1600.0,32000.0
4259,76,2019,1,8,10,1540.0,15400.0
4260,74,2019,1,8,20,1840.0,36800.0
4261,41,2019,1,9,21,2500.0,52500.0
4262,27,2019,1,9,10,1560.0,15600.0
4263,27,2019,1,9,100,1620.0,162000.0
4264,27,2019,1,10,10,1560.0,15600.0
4265,44,2019,1,10,50,1840.0,92000.0
4266,27,2019,1,10,30,1560.0,46800.0
4267,44,2019,1,10,50,1840.0,92000.0
4268,27,2019,1,10,30,1560.0,46800.0
4269,63,2019,1,10,14,2200.0,30800.0
4270,44,2019,1,10,50,1840.0,92000.0
4271,57,2019,1,10,10,3350.0,33500.0
4272,44,2019,1,10,30,1840.0,55200.0
4273,57,2019,1,10,10,3350.0,33500.0
4274,44,2019,1,10,150,1840.0,276000.0
4275,27,2019,1,10,50,1560.0,78000.0
4276,74,2019,1,10,50,1840.0,92000.0
4277,44,2019,1,10,30,1840.0,55200.0
4278,40,2019,1,10,20,1840.0,36800.0
4279,59,2019,1,10,24,2050.0,49200.0
4280,10,2019,1,10,14,2460.0,34440.0
4281,17,2019,1,10,14,2460.0,34440.0
4282,41,2019,1,10,7,2500.0,17500.0
4283,63,2019,1,10,14,2200.0,30800.0
4284,44,2019,1,10,50,1840.0,92000.0
4285,63,2019,1,10,14,2200.0,30800.0
4286,17,2019,1,10,21,2460.0,51660.0
4287,44,2019,1,10,100,1840.0,184000.0
4288,74,2019,1,10,100,1840.0,184000.0
4289,10,2019,1,10,70,2460.0,172200.0
4290,48,2019,1,10,70,2460.0,172200.0
4291,59,2019,1,10,80,2050.0,164000.0
4292,55,2019,1,10,80,2050.0,164000.0
4293,27,2019,1,10,20,1560.0,31200.0
4294,27,2019,1,10,50,1560.0,78000.0
4295,42,2019,1,10,25,3550.0,88750.0
4296,63,2019,1,10,49,2200.0,107800.0
4297,41,2019,1,10,49,2500.0,122500.0
4298,4,2019,1,10,42,2850.0,119700.0
4299,11,2019,1,10,36,2950.0,106200.0
4300,44,2019,1,10,200,1840.0,368000.0
4301,74,2019,1,10,100,1840.0,184000.0
4302,59,2019,1,10,80,2050.0,164000.0
4303,10,2019,1,10,105,2460.0,258300.0
4304,17,2019,1,10,70,2460.0,172200.0
4305,57,2019,1,10,75,3350.0,251250.0
4306,43,2019,1,10,40,4400.0,176000.0
4307,52,2019,1,10,25,3950.0,98750.0
4308,74,2019,1,12,150,1840.0,276000.0
4309,18,2019,1,12,4,4400.0,17600.0
4310,41,2019,1,12,14,2500.0,35000.0
