Brand,Year,months,days,Qty,Rate,Amount
74,2018,12,26,10,1840.0,18400.0
43,2018,12,26,4,4400.0,17600.0
52,2018,12,26,5,3950.0,19750.0
17,2018,12,26,7,2460.0,17220.0
53,2018,12,26,40,1800.0,72000.0
40,2018,12,26,40,1840.0,73600.0
46,2018,12,26,28,2460.0,68880.0
24,2018,12,26,15,3400.0,51000.0
43,2018,12,26,12,4400.0,52800.0
52,2018,12,26,10,3950.0,39500.0
57,2018,12,26,25,3350.0,83750.0
53,2018,12,26,50,1800.0,90000.0
11,2018,12,26,30,2950.0,88500.0
43,2018,12,26,4,4400.0,17600.0
52,2018,12,26,10,3950.0,39500.0
11,2018,12,26,12,2950.0,35400.0
17,2018,12,26,14,2460.0,34440.0
48,2018,12,26,14,2460.0,34440.0
10,2018,12,26,7,2460.0,17220.0
27,2018,12,26,20,1560.0,31200.0
59,2018,12,26,16,2050.0,32800.0
74,2018,12,26,30,1840.0,55200.0
27,2018,12,27,20,1560.0,31200.0
48,2018,12,27,14,2460.0,34440.0
40,2018,12,27,10,1840.0,18400.0
63,2018,12,27,7,2200.0,15400.0
17,2018,12,27,7,2460.0,17220.0
4,2018,12,27,6,2850.0,17100.0
53,2018,12,27,100,1800.0,180000.0
43,2018,12,27,12,4400.0,52800.0
24,2018,12,27,10,3400.0,34000.0
27,2019,1,1,50,1560.0,78000.0
74,2019,1,1,50,1840.0,92000.0
59,2019,1,1,40,2050.0,82000.0
48,2019,1,1,35,2460.0,86100.0
40,2019,1,1,30,1840.0,55200.0
17,2019,1,1,14,2460.0,34440.0
46,2019,1,1,7,2460.0,17220.0
57,2019,1,1,5,3350.0,16750.0
40,2019,1,1,20,1840.0,36800.0
53,2019,1,1,20,1800.0,36000.0
55,2019,1,1,16,2050.0,32800.0
57,2019,1,1,10,3350.0,33500.0
42,2019,1,1,10,3550.0,35500.0
27,2019,1,1,20,1560.0,31200.0
55,2019,1,1,16,2050.0,32800.0
74,2019,1,1,20,1840.0,36800.0
57,2019,1,1,10,3350.0,33500.0
24,2019,1,1,10,3400.0,34000.0
17,2019,1,1,21,2460.0,51660.0
48,2019,1,1,14,2460.0,34440.0
63,2019,1,1,14,2200.0,30800.0
55,2019,1,1,24,2050.0,49200.0
27,2019,1,1,10,1560.0,15600.0
46,2019,1,1,7,2460.0,17220.0
4,2019,1,1,12,2850.0,34200.0
48,2019,1,1,14,2460.0,34440.0
59,2019,1,1,16,2050.0,32800.0
74,2019,1,1,20,1840.0,36800.0
63,2019,1,1,14,2200.0,30800.0
24,2019,1,1,1,3400.0,3400.0
23,2019,1,1,1,3550.0,3550.0
74,2019,1,1,10,1840.0,18400.0
74,2019,1,1,50,1840.0,92000.0
27,2019,1,1,150,1560.0,234000.0
42,2019,1,1,50,3550.0,177500.0
57,2019,1,1,75,3350.0,251250.0
53,2019,1,1,100,1800.0,180000.0
74,2019,1,1,200,1840.0,368000.0
59,2019,1,1,112,2050.0,229600.0
17,2019,1,1,105,2460.0,258300.0
4,2019,1,1,60,2850.0,171000.0
41,2019,1,1,70,2500.0,175000.0
43,2019,1,1,40,4400.0,176000.0
18,2019,1,1,20,4400.0,88000.0
27,2019,1,1,100,1560.0,156000.0
17,2019,1,1,70,2460.0,172200.0
8,2019,1,1,30,2900.0,87000.0
40,2019,1,1,50,1840.0,92000.0
43,2019,1,1,20,4400.0,88000.0
63,2019,1,1,35,2200.0,77000.0
41,2019,1,1,35,2500.0,87500.0
11,2019,1,1,30,2950.0,88500.0
24,2019,1,1,25,3400.0,85000.0
59,2019,1,1,40,2050.0,82000.0
74,2019,1,1,140,1840.0,257600.0
74,2019,1,1,10,1840.0,18400.0
55,2019,1,1,80,2050.0,164000.0
57,2019,1,1,50,3350.0,167500.0
4,2019,1,1,60,2850.0,171000.0
52,2019,1,1,25,3950.0,98750.0
10,2019,1,1,70,2460.0,172200.0
42,2019,1,1,50,3550.0,177500.0
18,2019,1,2,4,4400.0,17600.0
74,2019,1,2,30,1840.0,55200.0
59,2019,1,2,16,2050.0,32800.0
41,2019,1,2,14,2500.0,35000.0
4,2019,1,2,12,2850.0,34200.0
74,2019,1,2,50,1840.0,92000.0
59,2019,1,2,24,2050.0,49200.0
41,2019,1,2,7,2500.0,17500.0
63,2019,1,2,7,2200.0,15400.0
43,2019,1,2,8,4400.0,35200.0
57,2019,1,2,20,3350.0,67000.0
57,2019,1,2,5,3350.0,16750.0
42,2019,1,2,5,3550.0,17750.0
24,2019,1,2,5,3400.0,17000.0
4,2019,1,2,6,2850.0,17100.0
74,2019,1,2,50,1840.0,92000.0
27,2019,1,2,50,1560.0,78000.0
17,2019,1,2,35,2460.0,86100.0
59,2019,1,2,8,2050.0,16400.0
55,2019,1,2,8,2050.0,16400.0
57,2019,1,2,15,3350.0,50250.0
42,2019,1,2,15,3550.0,53250.0
17,2019,1,2,21,2460.0,51660.0
8,2019,1,2,12,2900.0,34800.0
63,2019,1,2,7,2200.0,15400.0
27,2019,1,2,20,1560.0,31200.0
55,2019,1,2,8,2050.0,16400.0
11,2019,1,2,6,2950.0,17700.0
24,2019,1,2,5,3400.0,17000.0
66,2019,1,2,48,520.0,24960.0
40,2019,1,3,20,1840.0,36800.0
48,2019,1,3,7,2460.0,17220.0
41,2019,1,3,7,2500.0,17500.0
27,2019,1,3,50,1560.0,78000.0
55,2019,1,3,40,2050.0,82000.0
17,2019,1,3,35,2460.0,86100.0
57,2019,1,3,5,3350.0,16750.0
27,2019,1,3,100,1560.0,156000.0
74,2019,1,3,50,1840.0,92000.0
27,2019,1,3,50,1560.0,78000.0
40,2019,1,3,10,1840.0,18400.0
59,2019,1,3,8,2050.0,16400.0
46,2019,1,3,7,2460.0,17220.0
48,2019,1,3,7,2460.0,17220.0
59,2019,1,3,16,2050.0,32800.0
27,2019,1,3,100,1560.0,156000.0
43,2019,1,3,20,4400.0,88000.0
42,2019,1,3,25,3550.0,88750.0
24,2019,1,3,10,3400.0,34000.0
24,2019,1,3,1,3400.0,3400.0
74,2019,1,3,200,1840.0,368000.0
53,2019,1,3,100,1800.0,180000.0
59,2019,1,3,80,2050.0,164000.0
55,2019,1,3,80,2050.0,164000.0
10,2019,1,3,140,2460.0,344400.0
24,2019,1,3,89,3400.0,302600.0
57,2019,1,3,50,3350.0,167500.0
4,2019,1,3,60,2850.0,171000.0
63,2019,1,5,7,2200.0,15400.0
63,2019,1,5,14,2200.0,30800.0
24,2019,1,6,5,3400.0,17000.0
11,2019,1,6,6,2950.0,17700.0
57,2019,1,6,5,3350.0,16750.0
8,2019,1,6,6,2900.0,17400.0
27,2019,1,6,10,1560.0,15600.0
69,2019,1,6,10,2050.0,20500.0
74,2019,1,6,10,1840.0,18400.0
41,2019,1,6,21,2500.0,52500.0
4,2019,1,6,12,2850.0,34200.0
10,2019,1,6,14,2460.0,34440.0
11,2019,1,6,12,2950.0,35400.0
57,2019,1,6,15,3350.0,50250.0
42,2019,1,6,10,3550.0,35500.0
43,2019,1,6,8,4400.0,35200.0
59,2019,1,6,24,2050.0,49200.0
27,2019,1,6,10,1560.0,15600.0
27,2019,1,6,100,1560.0,156000.0
74,2019,1,6,100,1840.0,184000.0
40,2019,1,6,100,1840.0,184000.0
10,2019,1,6,70,2460.0,172200.0
27,2019,1,6,20,1560.0,31200.0
74,2019,1,6,20,1840.0,36800.0
59,2019,1,6,16,2050.0,32800.0
10,2019,1,6,14,2460.0,34440.0
4,2019,1,6,12,2850.0,34200.0
11,2019,1,6,12,2950.0,35400.0
24,2019,1,6,10,3400.0,34000.0
42,2019,1,6,5,3550.0,17750.0
27,2019,1,6,100,1560.0,156000.0
42,2019,1,6,10,3550.0,35500.0
52,2019,1,6,15,3950.0,59250.0
63,2019,1,6,14,2200.0,30800.0
41,2019,1,6,14,2500.0,35000.0
43,2019,1,6,4,4400.0,17600.0
8,2019,1,6,12,2900.0,34800.0
57,2019,1,6,5,3350.0,16750.0
11,2019,1,6,12,2950.0,35400.0
4,2019,1,6,6,2850.0,17100.0
41,2019,1,6,7,2500.0,17500.0
63,2019,1,6,7,2200.0,15400.0
43,2019,1,6,4,4400.0,17600.0
24,2019,1,6,5,3350.0,16750.0
59,2019,1,6,8,2050.0,16400.0
63,2019,1,6,7,2200.0,15400.0
53,2019,1,6,10,1840.0,18400.0
40,2019,1,6,10,1840.0,18400.0
40,2019,1,6,20,1840.0,36800.0
40,2019,1,6,20,1840.0,36800.0
27,2019,1,6,10,1560.0,15600.0
27,2019,1,7,30,1560.0,46800.0
40,2019,1,7,10,1840.0,18400.0
63,2019,1,7,7,2200.0,15400.0
43,2019,1,7,4,4400.0,17600.0
42,2019,1,7,5,3550.0,17750.0
52,2019,1,7,5,3900.0,19500.0
17,2019,1,7,7,2460.0,17220.0
10,2019,1,7,7,2460.0,17220.0
46,2019,1,7,7,2460.0,17220.0
57,2019,1,7,5,3350.0,16750.0
27,2019,1,7,20,1560.0,31200.0
40,2019,1,7,20,1840.0,36800.0
59,2019,1,7,24,2050.0,49200.0
17,2019,1,7,21,2460.0,51660.0
4,2019,1,7,12,2850.0,34200.0
10,2019,1,7,21,2460.0,51660.0
53,2019,1,7,30,1800.0,54000.0
11,2019,1,7,12,2950.0,35400.0
17,2019,1,7,70,2460.0,172200.0
10,2019,1,8,14,2460.0,34440.0
17,2019,1,8,14,2460.0,34440.0
55,2019,1,8,24,2050.0,49200.0
47,2019,1,8,20,1840.0,36800.0
48,2019,1,8,21,2460.0,51660.0
27,2019,1,8,30,1560.0,46800.0
63,2019,1,8,7,2200.0,15400.0
48,2019,1,8,7,2460.0,17220.0
17,2019,1,8,7,2460.0,17220.0
41,2019,1,8,7,2500.0,17500.0
63,2019,1,8,14,2200.0,30800.0
59,2019,1,8,8,2050.0,16400.0
27,2019,1,8,150,1560.0,234000.0
53,2019,1,8,50,1800.0,90000.0
74,2019,1,8,150,1840.0,276000.0
27,2019,1,8,20,1560.0,31200.0
41,2019,1,8,35,2500.0,87500.0
27,2019,1,8,50,1560.0,78000.0
53,2019,1,8,50,1800.0,90000.0
74,2019,1,8,50,1840.0,92000.0
66,2019,1,8,120,520.0,62400.0
27,2019,1,8,20,1600.0,32000.0
76,2019,1,8,10,1540.0,15400.0
74,2019,1,8,20,1840.0,36800.0
41,2019,1,9,21,2500.0,52500.0
27,2019,1,9,10,1560.0,15600.0
27,2019,1,9,100,1620.0,162000.0
27,2019,1,10,10,1560.0,15600.0
44,2019,1,10,50,1840.0,92000.0
27,2019,1,10,30,1560.0,46800.0
44,2019,1,10,50,1840.0,92000.0
27,2019,1,10,30,1560.0,46800.0
63,2019,1,10,14,2200.0,30800.0
44,2019,1,10,50,1840.0,92000.0
57,2019,1,10,10,3350.0,33500.0
44,2019,1,10,30,1840.0,55200.0
57,2019,1,10,10,3350.0,33500.0
44,2019,1,10,150,1840.0,276000.0
27,2019,1,10,50,1560.0,78000.0
74,2019,1,10,50,1840.0,92000.0
44,2019,1,10,30,1840.0,55200.0
40,2019,1,10,20,1840.0,36800.0
59,2019,1,10,24,2050.0,49200.0
10,2019,1,10,14,2460.0,34440.0
17,2019,1,10,14,2460.0,34440.0
41,2019,1,10,7,2500.0,17500.0
63,2019,1,10,14,2200.0,30800.0
44,2019,1,10,50,1840.0,92000.0
63,2019,1,10,14,2200.0,30800.0
17,2019,1,10,21,2460.0,51660.0
44,2019,1,10,100,1840.0,184000.0
74,2019,1,10,100,1840.0,184000.0
10,2019,1,10,70,2460.0,172200.0
48,2019,1,10,70,2460.0,172200.0
59,2019,1,10,80,2050.0,164000.0
55,2019,1,10,80,2050.0,164000.0
27,2019,1,10,20,1560.0,31200.0
27,2019,1,10,50,1560.0,78000.0
42,2019,1,10,25,3550.0,88750.0
63,2019,1,10,49,2200.0,107800.0
41,2019,1,10,49,2500.0,122500.0
4,2019,1,10,42,2850.0,119700.0
11,2019,1,10,36,2950.0,106200.0
44,2019,1,10,200,1840.0,368000.0
74,2019,1,10,100,1840.0,184000.0
59,2019,1,10,80,2050.0,164000.0
10,2019,1,10,105,2460.0,258300.0
17,2019,1,10,70,2460.0,172200.0
57,2019,1,10,75,3350.0,251250.0
43,2019,1,10,40,4400.0,176000.0
52,2019,1,10,25,3950.0,98750.0
74,2019,1,12,150,1840.0,276000.0
18,2019,1,12,4,4400.0,17600.0
41,2019,1,12,14,2500.0,35000.0
63,2019,1,12,14,2200.0,30800.0
17,2019,1,12,14,2460.0,34440.0
57,2019,1,12,10,3350.0,33500.0
44,2019,1,12,100,1840.0,184000.0
44,2019,1,13,50,1840.0,92000.0
55,2019,1,13,8,2050.0,16400.0
17,2019,1,13,7,2460.0,17220.0
63,2019,1,13,7,2200.0,15400.0
27,2019,1,13,20,1560.0,31200.0
57,2019,1,13,10,3350.0,33500.0
42,2019,1,13,5,3550.0,17750.0
57,2019,1,13,10,3350.0,33500.0
57,2019,1,13,15,3350.0,50250.0
10,2019,1,13,14,2460.0,34440.0
44,2019,1,13,30,1840.0,55200.0
17,2019,1,13,14,2460.0,34440.0
44,2019,1,13,30,1840.0,55200.0
59,2019,1,13,24,2050.0,49200.0
66,2019,1,13,24,520.0,12480.0
27,2019,1,13,10,1560.0,15600.0
44,2019,1,13,100,1840.0,184000.0
55,2019,1,13,16,2050.0,32800.0
59,2019,1,13,24,2050.0,49200.0
27,2019,1,13,30,1560.0,46800.0
69,2019,1,13,20,2020.0,40400.0
44,2019,1,13,30,1840.0,55200.0
57,2019,1,13,15,3350.0,50250.0
10,2019,1,13,21,2460.0,51660.0
59,2019,1,13,24,2050.0,49200.0
46,2019,1,14,7,2460.0,17220.0
66,2019,1,14,24,520.0,12480.0
57,2019,1,14,5,3350.0,16750.0
41,2019,1,14,7,2500.0,17500.0
59,2019,1,14,24,2050.0,49200.0
57,2019,1,14,5,3350.0,16750.0
46,2019,1,14,14,2460.0,34440.0
44,2019,1,14,80,1840.0,147200.0
27,2019,1,14,70,1560.0,109200.0
44,2019,1,14,20,1840.0,36800.0
27,2019,1,14,20,1560.0,31200.0
59,2019,1,14,16,2050.0,32800.0
10,2019,1,14,21,2460.0,51660.0
44,2019,1,14,40,1840.0,73600.0
59,2019,1,14,32,2050.0,65600.0
55,2019,1,14,16,2050.0,32800.0
44,2019,1,14,20,1840.0,36800.0
41,2019,1,14,7,2500.0,17500.0
44,2019,1,14,20,1840.0,36800.0
27,2019,1,14,10,1560.0,15600.0
27,2019,1,15,10,1600.0,16000.0
10,2019,1,16,7,2460.0,17220.0
17,2019,1,16,7,2460.0,17220.0
59,2019,1,16,16,2050.0,32800.0
44,2019,1,16,20,1840.0,36800.0
63,2019,1,16,21,2200.0,46200.0
40,2019,1,16,10,1840.0,18400.0
27,2019,1,17,30,1560.0,46800.0
70,2019,1,17,16,2050.0,32800.0
27,2019,1,17,20,1560.0,31200.0
70,2019,1,17,24,2050.0,49200.0
70,2019,1,17,40,2050.0,82000.0
44,2019,1,17,100,1840.0,184000.0
46,2019,1,17,105,2460.0,258300.0
70,2019,1,17,16,2050.0,32800.0
27,2019,1,17,10,1560.0,15600.0
11,2019,1,17,12,2950.0,35400.0
27,2019,1,17,10,1560.0,15600.0
27,2019,1,17,10,1560.0,15600.0
70,2019,1,17,16,2050.0,32800.0
27,2019,1,17,20,1560.0,31200.0
70,2019,1,17,40,2050.0,82000.0
44,2019,1,17,30,1840.0,55200.0
44,2019,1,19,20,1840.0,36800.0
70,2019,1,19,16,2050.0,32800.0
10,2019,1,19,14,2460.0,34440.0
46,2019,1,19,14,2460.0,34440.0
59,2019,1,19,8,2050.0,16400.0
59,2019,1,19,8,2050.0,16400.0
59,2019,1,19,16,2050.0,32800.0
70,2019,1,19,8,2050.0,16400.0
27,2019,1,19,10,1560.0,15600.0
44,2019,1,19,30,1840.0,55200.0
10,2019,1,19,14,2460.0,34440.0
46,2019,1,19,7,2460.0,17220.0
46,2019,1,19,14,2460.0,34440.0
46,2019,1,19,7,2460.0,17220.0
46,2019,1,19,7,2460.0,17220.0
41,2019,1,19,14,2500.0,35000.0
63,2019,1,19,14,2200.0,30800.0
27,2019,1,20,10,1560.0,15600.0
70,2019,1,20,16,2050.0,32800.0
44,2019,1,20,50,1840.0,92000.0
27,2019,1,20,20,1560.0,31200.0
46,2019,1,20,7,2460.0,17220.0
17,2019,1,20,14,2460.0,34440.0
41,2019,1,20,7,2500.0,17500.0
57,2019,1,20,25,3350.0,83750.0
69,2019,1,20,50,2020.0,101000.0
40,2019,1,20,30,1840.0,55200.0
27,2019,1,20,30,1560.0,46800.0
40,2019,1,20,10,1840.0,18400.0
59,2019,1,20,8,2050.0,16400.0
66,2019,1,20,24,520.0,12480.0
41,2019,1,20,14,2500.0,35000.0
11,2019,1,20,6,2950.0,17700.0
63,2019,1,20,7,2200.0,15400.0
46,2019,1,21,7,2460.0,17220.0
22,2019,1,21,5,3400.0,17000.0
44,2019,1,21,10,1840.0,18400.0
41,2019,1,21,14,2500.0,35000.0
17,2019,1,21,14,2460.0,34440.0
48,2019,1,21,7,2460.0,17220.0
44,2019,1,21,120,1840.0,220800.0
76,2019,1,22,10,1560.0,15600.0
63,2019,1,22,7,2200.0,15400.0
59,2019,1,22,8,2050.0,16400.0
57,2019,1,22,25,3350.0,83750.0
17,2019,1,22,7,2460.0,17220.0
10,2019,1,23,14,2460.0,34440.0
27,2019,1,23,50,1560.0,78000.0
59,2019,1,23,40,2020.0,80800.0
24,2019,1,23,10,3350.0,33500.0
41,2019,1,23,14,2500.0,35000.0
4,2019,1,23,12,2800.0,33600.0
57,2019,1,23,10,3300.0,33000.0
42,2019,1,23,5,3550.0,17750.0
69,2019,1,23,10,2000.0,20000.0
44,2019,1,23,50,1840.0,92000.0
63,2019,1,23,35,2200.0,77000.0
48,2019,1,23,21,2440.0,51240.0
17,2019,1,23,14,2440.0,34160.0
46,2019,1,23,35,2440.0,85400.0
10,2019,1,23,70,2440.0,170800.0
70,2019,1,23,80,2020.0,161600.0
66,2019,1,23,120,500.0,60000.0
27,2019,1,24,100,1560.0,156000.0
11,2019,1,24,60,2950.0,177000.0
46,2019,1,24,105,2460.0,258300.0
10,2019,1,24,35,2460.0,86100.0
17,2019,1,24,35,2460.0,86100.0
48,2019,1,24,35,2460.0,86100.0
44,2019,1,24,200,1840.0,368000.0
70,2019,1,24,160,2050.0,328000.0
69,2019,1,24,50,2020.0,101000.0
59,2019,1,24,40,2050.0,82000.0
57,2019,1,24,50,3350.0,167500.0
40,2019,1,24,50,1840.0,92000.0
63,2019,1,24,56,2200.0,123200.0
41,2019,1,24,49,2500.0,122500.0
44,2019,1,24,120,1840.0,220800.0
18,2019,1,24,4,4400.0,17600.0
24,2019,1,24,5,3400.0,17000.0
43,2019,1,27,8,4350.0,34800.0
57,2019,1,27,15,3300.0,49500.0
22,2019,1,27,5,3400.0,17000.0
11,2019,1,27,12,2900.0,34800.0
40,2019,1,27,20,1840.0,36800.0
8,2019,1,27,6,2900.0,17400.0
44,2019,1,27,10,1840.0,18400.0
44,2019,1,28,120,1840.0,220800.0
27,2019,1,29,20,1560.0,31200.0
10,2019,1,30,28,2430.0,68040.0
46,2019,1,30,28,2430.0,68040.0
57,2019,1,30,25,3300.0,82500.0
66,2019,1,31,72,500.0,36000.0
27,2019,1,31,20,1560.0,31200.0
44,2019,1,31,130,1840.0,239200.0
27,2019,1,31,40,1560.0,62400.0
11,2019,1,31,24,2900.0,69600.0
4,2019,1,31,24,2800.0,67200.0
41,2019,1,31,35,2500.0,87500.0
24,2019,1,31,20,3300.0,66000.0
57,2019,1,31,20,3350.0,67000.0
48,2019,1,31,28,2460.0,68880.0
44,2019,1,31,100,1840.0,184000.0
70,2019,1,31,48,2050.0,98400.0
69,2019,1,31,40,2000.0,80000.0
10,2019,1,31,42,2460.0,103320.0
55,2019,1,31,40,2050.0,82000.0
59,2019,1,31,40,2050.0,82000.0
17,2019,1,31,49,2460.0,120540.0
46,2019,1,31,35,2460.0,86100.0
63,2019,2,2,7,2200.0,15400.0
63,2019,2,2,7,2200.0,15400.0
59,2019,2,2,8,2050.0,16400.0
44,2019,2,3,130,1840.0,239200.0
57,2019,2,3,30,3350.0,100500.0
4,2019,2,3,12,2800.0,33600.0
44,2019,2,3,50,1840.0,92000.0
63,2019,2,3,14,2200.0,30800.0
17,2019,2,3,21,2460.0,51660.0
10,2019,2,3,21,2460.0,51660.0
46,2019,2,3,21,2460.0,51660.0
10,2019,2,3,7,2460.0,17220.0
57,2019,2,3,25,3350.0,83750.0
10,2019,2,3,35,2460.0,86100.0
17,2019,2,3,35,2460.0,86100.0
44,2019,2,3,50,1840.0,92000.0
57,2019,2,3,8,3350.0,26800.0
66,2019,2,5,24,500.0,12000.0
52,2019,2,6,5,3900.0,19500.0
44,2019,2,6,100,1840.0,184000.0
27,2019,2,6,100,1560.0,156000.0
44,2019,2,7,100,1840.0,184000.0
11,2019,2,7,30,2900.0,87000.0
4,2019,2,7,30,2800.0,84000.0
24,2019,2,7,25,3300.0,82500.0
40,2019,2,7,30,1840.0,55200.0
41,2019,2,7,21,2500.0,52500.0
63,2019,2,7,21,2200.0,46200.0
27,2019,2,7,50,1560.0,78000.0
76,2019,2,7,20,1560.0,31200.0
48,2019,2,7,21,2460.0,51660.0
59,2019,2,7,80,2050.0,164000.0
70,2019,2,7,128,2050.0,262400.0
69,2019,2,7,100,2000.0,200000.0
17,2019,2,7,91,2460.0,223860.0
10,2019,2,7,119,2460.0,292740.0
46,2019,2,7,70,2460.0,172200.0
55,2019,2,7,24,2050.0,49200.0
57,2019,2,7,25,3350.0,83750.0
44,2019,2,9,50,1840.0,92000.0
46,2019,2,9,35,2460.0,86100.0
17,2019,2,9,35,2460.0,86100.0
70,2019,2,10,16,2050.0,32800.0
46,2019,2,10,7,2460.0,17220.0
22,2019,2,10,5,3400.0,17000.0
46,2019,2,10,14,2460.0,34440.0
42,2019,2,10,10,3500.0,35000.0
4,2019,2,10,24,2800.0,67200.0
39,2019,2,10,10,1840.0,18400.0
17,2019,2,10,7,2460.0,17220.0
52,2019,2,10,20,3900.0,78000.0
46,2019,2,10,8,2050.0,16400.0
30,2019,2,10,10,1500.0,15000.0
41,2019,2,10,14,2500.0,35000.0
10,2019,2,10,7,2460.0,17220.0
76,2019,2,10,50,1540.0,77000.0
74,2019,2,10,10,1840.0,18400.0
21,2019,2,10,16,1800.0,28800.0
11,2019,2,10,6,2900.0,17400.0
43,2019,2,10,12,4300.0,51600.0
24,2019,2,10,10,3300.0,33000.0
43,2019,2,11,260,4300.0,1118000.0
57,2019,2,11,150,3350.0,502500.0
42,2019,2,11,100,3500.0,350000.0
52,2019,2,11,75,3900.0,292500.0
4,2019,2,11,534,2800.0,1495200.0
57,2019,2,11,205,3350.0,686750.0
70,2019,2,11,400,2050.0,820000.0
59,2019,2,11,400,2050.0,820000.0
19,2019,2,11,100,2050.0,205000.0
55,2019,2,11,160,2050.0,328000.0
17,2019,2,11,210,2460.0,516600.0
46,2019,2,11,350,2460.0,861000.0
10,2019,2,11,350,2460.0,861000.0
24,2019,2,11,350,3300.0,1155000.0
11,2019,2,11,360,2900.0,1044000.0
76,2019,2,12,30,1560.0,46800.0
10,2019,2,12,5,2460.0,12300.0
48,2019,2,12,2,2460.0,4920.0
46,2019,2,12,280,2460.0,688800.0
17,2019,2,12,210,2460.0,516600.0
48,2019,2,12,140,2460.0,344400.0
10,2019,2,12,280,2460.0,688800.0
41,2019,2,12,175,2500.0,437500.0
63,2019,2,12,175,2200.0,385000.0
40,2019,2,12,90,1840.0,165600.0
8,2019,2,12,120,2900.0,348000.0
11,2019,2,12,96,2900.0,278400.0
43,2019,2,12,140,4300.0,602000.0
70,2019,2,12,480,2050.0,984000.0
69,2019,2,12,360,2000.0,720000.0
59,2019,2,12,160,2050.0,328000.0
19,2019,2,12,70,2050.0,143500.0
19,2019,2,12,20,2050.0,41000.0
19,2019,2,12,50,2050.0,102500.0
48,2019,2,13,210,2460.0,516600.0
65,2019,2,13,100,1840.0,184000.0
74,2019,2,13,50,1840.0,92000.0
53,2019,2,13,20,1840.0,36800.0
41,2019,2,13,56,2500.0,140000.0
46,2019,2,13,35,2460.0,86100.0
17,2019,2,13,35,2460.0,86100.0
10,2019,2,13,35,2460.0,86100.0
55,2019,2,13,40,2050.0,82000.0
70,2019,2,13,160,2050.0,328000.0
57,2019,2,13,75,3350.0,251250.0
63,2019,2,13,70,2200.0,154000.0
8,2019,2,13,30,2900.0,87000.0
52,2019,2,13,25,3900.0,97500.0
43,2019,2,13,20,4350.0,87000.0
48,2019,2,13,140,2460.0,344400.0
70,2019,2,13,80,2050.0,164000.0
41,2019,2,13,21,2500.0,52500.0
42,2019,2,13,25,3500.0,87500.0
74,2019,2,13,40,1840.0,73600.0
52,2019,2,13,25,3900.0,97500.0
24,2019,2,13,35,3300.0,115500.0
4,2019,2,13,30,2800.0,84000.0
57,2019,2,13,50,3350.0,167500.0
63,2019,2,13,28,2200.0,61600.0
33,2019,2,13,6,2850.0,17100.0
53,2019,2,13,20,1840.0,36800.0
17,2019,2,13,35,2460.0,86100.0
44,2019,2,13,30,1840.0,55200.0
68,2019,2,13,10,1840.0,18400.0
11,2019,2,13,60,2900.0,174000.0
10,2019,2,13,49,2460.0,120540.0
46,2019,2,13,56,2460.0,137760.0
59,2019,2,13,120,2050.0,246000.0
55,2019,2,13,40,2050.0,82000.0
59,2019,2,13,96,2050.0,196800.0
53,2019,2,13,60,1840.0,110400.0
69,2019,2,13,20,2000.0,40000.0
70,2019,2,13,128,2050.0,262400.0
55,2019,2,13,40,2050.0,82000.0
48,2019,2,13,70,2460.0,172200.0
41,2019,2,13,21,2500.0,52500.0
57,2019,2,13,50,3350.0,167500.0
65,2019,2,13,60,1840.0,110400.0
43,2019,2,13,8,4300.0,34400.0
46,2019,2,13,24,2050.0,49200.0
46,2019,2,13,91,2460.0,223860.0
10,2019,2,13,63,2460.0,154980.0
17,2019,2,13,70,2460.0,172200.0
11,2019,2,13,30,2900.0,87000.0
52,2019,2,13,25,3900.0,97500.0
24,2019,2,13,25,3300.0,82500.0
4,2019,2,13,30,2800.0,84000.0
63,2019,2,13,21,2200.0,46200.0
10,2019,2,13,35,2480.0,86800.0
27,2019,2,13,70,2470.0,172900.0
39,2019,2,13,50,1840.0,92000.0
57,2019,2,13,10,3350.0,33500.0
46,2019,2,13,14,2460.0,34440.0
33,2019,2,13,6,2850.0,17100.0
70,2019,2,13,8,2050.0,16400.0
67,2019,2,13,77,2150.0,165550.0
39,2019,2,13,20,1840.0,36800.0
57,2019,2,14,5,3350.0,16750.0
63,2019,2,14,7,2200.0,15400.0
27,2019,2,14,20,1560.0,31200.0
19,2019,2,14,200,2050.0,410000.0
53,2019,2,14,890,1840.0,1637600.0
57,2019,2,16,25,3300.0,82500.0
63,2019,2,16,14,2200.0,30800.0
53,2019,2,16,50,1840.0,92000.0
70,2019,2,16,40,2050.0,82000.0
48,2019,2,16,35,2460.0,86100.0
63,2019,2,16,28,2200.0,61600.0
55,2019,2,16,24,2050.0,49200.0
46,2019,2,16,21,2460.0,51660.0
55,2019,2,17,16,2050.0,32800.0
53,2019,2,17,10,1840.0,18400.0
59,2019,2,17,8,2050.0,16400.0
62,2019,2,17,10,1840.0,18400.0
53,2019,2,17,60,1840.0,110400.0
27,2019,2,18,10,1560.0,15600.0
53,2019,2,18,10,1840.0,18400.0
70,2019,2,18,8,2050.0,16400.0
8,2019,2,20,12,2900.0,34800.0
76,2019,2,20,10,1560.0,15600.0
46,2019,2,20,21,2460.0,51660.0
48,2019,2,20,14,2460.0,34440.0
53,2019,2,23,100,1840.0,184000.0
48,2019,2,23,35,2460.0,86100.0
48,2019,2,23,35,2460.0,86100.0
22,2019,2,23,2,3400.0,6800.0
18,2019,2,23,3,4400.0,13200.0
